,KEY_CODE,CITY_NAME,AZA_CODE,AZA_NAME,総数（Ａ～Ｓ全産業）,Ａ～Ｒ全産業（Ｓ公務を除く）,Ａ～Ｂ農林漁業,Ｃ～Ｓ非農林漁業,Ｃ～Ｒ非農林漁業（Ｓ公務を除く）,Ｃ鉱業、採石業、砂利採取業,Ｄ建設業,Ｅ製造業,Ｆ電気・ガス・熱供給・水道業,Ｇ情報通信業,Ｈ運輸業、郵便業,Ｉ卸売業、小売業,Ｊ金融業、保険業,Ｋ不動産業、物品賃貸業,Ｌ学術研究、専門・技術サービス業,Ｍ宿泊業、飲食サービス業,Ｎ生活関連サービス業、娯楽業,Ｏ教育、学習支援業,Ｐ医療、福祉,Ｑ複合サービス事業,Ｒサービス業（他に分類されないもの）,Ｓ公務（他に分類されるものを除く）,１～４人,５～９人,１０～１９人,２０～２９人,３０人以上,出向・派遣従業者のみ,総数（Ａ～Ｓ全産業）,男（Ａ～Ｓ全産業）,女（Ａ～Ｓ全産業）,Ａ～Ｒ全産業（Ｓ公務を除く）,男Ａ～Ｒ全産業（Ｓ公務を除く）,女Ａ～Ｒ全産業（Ｓ公務を除く）,Ａ～Ｂ農林漁業,Ｃ～Ｓ非農林漁業,Ｃ～Ｒ非農林漁業（Ｓ公務を除く）,Ｃ鉱業、採石業、砂利採取業,Ｄ建設業,Ｅ製造業,Ｆ電気・ガス・熱供給・水道業,Ｇ情報通信業,Ｈ運輸業、郵便業,Ｉ卸売業、小売業,Ｊ金融業、保険業,Ｋ不動産業、物品賃貸業,Ｌ学術研究、専門・技術サービス業,Ｍ宿泊業、飲食サービス業,Ｎ生活関連サービス業、娯楽業,Ｏ教育、学習支援業,Ｐ医療、福祉,Ｑ複合サービス事業,Ｒサービス業（他に分類されないもの）,Ｓ公務（他に分類されるものを除く）,１～４人,５～９人,１０～１９人,２０～２９人,３０人以上,民営事業所数,うち個人,うち法人,うち会社,会社以外の法人,民営従業者数,うち個人,うち法人,うち会社,会社以外の法人
6307,262100000000315.0,八幡市,31500031500.0,八幡樋ノ口,8,8,-,8,8,-,2,-,-,-,-,2,-,-,-,1,-,1,1,-,1,-,2,2,3,-,-,1,56,31,25,56,31,25,-,56,56,-,6,-,-,-,-,4,-,-,-,6,-,13,13,-,14,-,4,12,40,-,-,7,1,6,6,-,43,13,30,30,-
6308,262100000000316.0,八幡市,31600031600.0,八幡平田,1,1,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,4,3,1,4,3,1,-,4,4,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,1,-,1,1,-,4,-,4,4,-
6309,262100000000317.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6310,262100000000318.0,八幡市,31800031800.0,八幡広門,7,7,-,7,7,-,-,-,-,-,-,2,-,3,1,-,-,-,1,-,-,-,7,-,-,-,-,-,18,6,12,18,6,12,-,18,18,-,-,-,-,-,-,4,-,8,4,-,-,-,2,-,-,-,18,-,-,-,-,6,3,3,3,-,16,8,8,8,-
6311,262100000000319.0,八幡市,31900031900.0,八幡備前,7,7,-,7,7,-,-,1,-,-,-,4,-,-,-,-,1,-,-,-,1,-,4,1,1,-,1,-,76,25,51,76,25,51,-,76,76,-,-,1,-,-,-,68,-,-,-,-,2,-,-,-,5,-,10,5,17,-,44,7,1,6,5,1,76,1,75,70,5
6312,262100000000320.0,八幡市,32000032000.0,八幡平谷,8,8,-,8,8,-,-,-,-,-,-,4,-,-,-,-,1,-,1,-,2,-,6,2,-,-,-,-,24,7,17,24,7,17,-,24,24,-,-,-,-,-,-,12,-,-,-,-,1,-,3,-,8,-,10,14,-,-,-,8,5,3,2,1,24,9,15,14,1
6313,262100000000321.0,八幡市,32100032100.0,八幡福禄谷,19,19,-,19,19,-,5,2,-,-,2,4,-,1,-,1,2,-,1,-,1,-,13,3,3,-,-,-,86,56,30,86,56,30,-,86,86,-,13,6,-,-,13,21,-,2,-,7,6,-,17,-,1,-,27,19,40,-,-,19,2,17,14,3,86,4,82,59,23
6314,262100000000322.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6315,262100000000323.0,八幡市,32300032300.0,八幡舞台,2,2,-,2,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,6,5,1,6,5,1,-,6,6,-,4,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,2,-,2,2,-,6,-,6,6,-
6316,262100000000324.0,八幡市,32400032400.0,八幡松原,4,4,-,4,4,-,-,-,-,-,-,1,-,2,-,-,1,-,-,-,-,-,4,-,-,-,-,-,11,5,6,11,5,6,-,11,11,-,-,-,-,-,-,4,-,5,-,-,2,-,-,-,-,-,11,-,-,-,-,4,2,2,2,-,11,6,5,5,-
6317,262100000000325.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6318,262100000000326.0,八幡市,32600032600.0,八幡南山,8,8,-,8,8,-,-,-,-,-,-,2,-,-,-,2,2,1,1,-,-,-,2,-,3,2,1,-,179,107,72,179,107,72,-,179,179,-,-,-,-,-,-,37,-,-,-,77,39,24,2,-,-,-,6,-,47,53,73,6,-,6,6,-,153,-,153,153,-
6319,262100000000327.0,八幡市,32700032700.0,八幡武蔵芝,4,4,-,4,4,-,1,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,4,-,-,-,-,-,5,3,2,5,3,2,-,5,5,-,1,-,-,-,2,1,-,-,-,-,-,1,-,-,-,-,5,-,-,-,-,4,2,2,2,-,5,2,3,3,-
6320,262100000000328.0,八幡市,32800032800.0,八幡森,6,6,-,6,6,-,-,-,-,-,-,2,-,4,-,-,-,-,-,-,-,-,6,-,-,-,-,-,16,9,7,16,9,7,-,16,16,-,-,-,-,-,-,6,-,10,-,-,-,-,-,-,-,-,16,-,-,-,-,6,4,2,2,-,16,10,6,6,-
6321,262100000000329.0,八幡市,32900032900.0,八幡森垣内,2,2,-,2,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,2,-,-,-,-,-,5,3,2,5,3,2,-,5,5,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,3,-,5,-,-,-,-,2,1,1,-,1,5,2,3,-,3
6322,262100000000330.0,八幡市,33000033000.0,八幡焼木,2,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,56,56,-,56,56,-,-,56,56,-,-,-,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,51,1,-,1,1,-,51,-,51,51,-
6323,262100000000331.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6324,262100000000332.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6325,262100000000333.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6326,262100000000334.0,八幡市,33400033400.0,八幡山柴,11,11,-,11,11,-,1,-,-,-,-,4,-,1,-,-,1,1,2,-,1,-,8,2,1,-,-,-,45,19,26,45,19,26,-,45,45,-,4,-,-,-,-,12,-,2,-,-,1,3,21,-,2,-,18,11,16,-,-,10,8,2,1,1,42,39,3,1,2
6327,262100000000335.0,八幡市,33500033500.0,八幡山路,3,3,-,3,3,-,-,-,-,-,-,1,-,2,-,-,-,-,-,-,-,-,3,-,-,-,-,-,6,3,3,6,3,3,-,6,6,-,-,-,-,-,-,2,-,4,-,-,-,-,-,-,-,-,6,-,-,-,-,3,2,1,1,-,6,3,3,3,-
6328,262100000000336.0,八幡市,33600033600.0,八幡山田,17,17,-,17,17,-,5,3,-,-,-,4,-,-,-,1,2,1,1,-,-,-,14,2,-,-,1,-,93,54,39,93,54,39,-,93,93,-,16,13,-,-,-,54,-,-,-,2,4,1,3,-,-,-,29,16,-,-,48,17,9,8,8,-,93,17,76,76,-
6329,262100000000337.0,八幡市,33700033700.0,八幡山本,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,2,-,-,-,-,-,5,2,3,5,2,3,-,5,5,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,5,-,-,-,-,2,2,-,-,-,5,5,-,-,-
6330,262100000000338.0,八幡市,33800033800.0,八幡吉野,2,2,-,2,2,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,2,-,-,-,-,-,5,1,4,5,1,4,-,5,5,-,-,-,-,-,-,-,-,2,-,-,-,3,-,-,-,-,5,-,-,-,-,2,1,1,1,-,5,3,2,2,-
6331,262100000000339.0,八幡市,33900033900.0,八幡吉野垣内,11,11,-,11,11,-,-,-,-,1,1,1,1,1,-,-,-,1,4,-,1,-,4,4,2,1,-,-,86,20,66,86,20,66,-,86,86,-,-,-,-,11,1,2,14,1,-,-,-,8,44,-,5,-,7,26,25,28,-,11,4,7,5,2,86,17,69,36,33
6332,262100000000340.0,八幡市,34000034000.0,八幡吉原,16,16,-,16,16,-,1,3,-,-,-,8,-,1,-,1,1,-,-,-,1,-,5,3,4,3,1,-,235,109,126,235,109,126,-,235,235,-,24,34,-,-,-,162,-,5,-,5,4,-,-,-,1,-,13,16,44,66,96,16,2,14,13,1,235,9,226,225,1
6333,262100000000341.0,八幡市,34100034100.0,八幡渡ル瀬,2,2,-,2,2,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,27,26,1,27,26,1,-,27,27,-,-,25,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2,-,-,25,-,2,1,1,1,-,27,25,2,2,-
6334,262100000000342.0,八幡市,34200034200.0,橋本意足,6,6,-,6,6,-,-,2,-,1,-,1,-,-,2,-,-,-,-,-,-,-,6,-,-,-,-,-,13,6,7,13,6,7,-,13,13,-,-,3,-,1,-,2,-,-,7,-,-,-,-,-,-,-,13,-,-,-,-,6,-,6,6,-,13,-,13,13,-
6335,262100000000343.0,八幡市,34300034300.0,橋本新石,4,4,-,4,4,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,2,-,2,-,2,-,-,-,26,18,8,26,18,8,-,26,26,-,-,-,-,-,-,-,10,-,1,-,-,-,-,-,15,-,2,-,24,-,-,4,-,4,3,1,26,-,26,25,1
6336,262100000000344.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6337,262100000000345.0,八幡市,34500034500.0,美濃山御幸,7,7,-,7,7,-,1,-,-,-,-,3,-,-,-,-,2,-,1,-,-,-,6,1,-,-,-,-,17,10,7,17,10,7,-,17,17,-,3,-,-,-,-,10,-,-,-,-,3,-,1,-,-,-,10,7,-,-,-,7,5,2,2,-,17,13,4,4,-
6338,262100000000346.0,八幡市,34600034600.0,欽明台北,42,42,1,41,41,-,-,-,-,-,-,19,1,1,-,11,6,2,1,-,-,-,8,12,10,2,9,1,1240,492,748,1240,492,748,-,1240,1240,-,-,-,-,-,-,890,3,1,-,150,74,23,99,-,-,-,18,84,143,40,955,42,2,40,40,-,1240,107,1133,1133,-
6339,262100000000347.0,八幡市,34700034700.0,欽明台西,36,35,-,36,35,-,2,-,-,-,-,14,-,1,2,5,3,2,4,-,2,1,10,10,8,2,6,-,508,171,299,502,165,299,-,508,502,-,7,-,-,-,-,148,-,10,6,181,5,52,87,-,6,6,24,65,103,49,267,32,5,27,24,3,451,30,421,340,81
6340,262100000000348.0,八幡市,34800034800.0,欽明台中央,21,21,-,21,21,-,-,-,-,-,-,9,1,-,-,2,3,2,3,-,1,-,11,7,3,-,-,-,98,29,69,98,29,69,-,98,98,-,-,-,-,-,-,27,6,-,-,6,17,10,30,-,2,-,25,39,34,-,-,21,13,8,8,-,98,55,43,43,-
6341,262100000000349.0,八幡市,34900034900.0,欽明台東,3,3,-,3,3,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,1,-,2,-,-,-,37,13,24,37,13,24,-,37,37,-,-,-,-,-,-,1,-,19,-,-,-,17,-,-,-,-,1,-,36,-,-,3,-,3,2,1,37,-,37,20,17
6342,262110000000001.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6343,262110000000002.0,京田辺市,200000200.0,飯岡北原,1,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,6,3,3,6,3,3,-,6,6,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,1,1,-,-,-,6,6,-,-,-
6344,262110000000003.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6345,262110000000004.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6346,262110000000005.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6347,262110000000006.0,京田辺市,600000600.0,飯岡小山,1,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,16,8,8,16,8,8,-,16,16,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,1,-,1,1,-,16,-,16,16,-
6348,262110000000007.0,京田辺市,700000700.0,飯岡権田,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,162,155,7,162,155,7,-,162,162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,162,-,-,-,-,-,162,1,-,1,1,-,162,-,162,162,-
6349,262110000000008.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6350,262110000000009.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6351,262110000000010.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6352,262110000000011.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6353,262110000000012.0,京田辺市,1200001200.0,飯岡中峯,2,2,-,2,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,8,5,3,8,5,3,-,8,8,-,5,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,5,-,-,-,2,1,1,1,-,8,3,5,5,-
6354,262110000000013.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6355,262110000000014.0,京田辺市,1400001400.0,飯岡西原,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,1,-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,1,-,1,1,-,1,-,1
6356,262110000000015.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6357,262110000000016.0,京田辺市,1600001600.0,飯岡東原,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,1,-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,1,-,1,1,-,1,-,1
6358,262110000000017.0,京田辺市,1700001700.0,飯岡南原,11,11,-,11,11,-,-,1,-,-,-,-,-,-,-,2,-,-,7,-,1,-,4,2,3,-,2,-,335,112,205,335,112,205,-,335,335,-,-,4,-,-,-,-,-,-,-,26,-,-,303,-,2,-,12,14,42,-,267,11,-,11,4,7,335,-,335,36,299
6359,262110000000018.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6360,262110000000019.0,京田辺市,1900001900.0,打田池ノ谷,2,2,-,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,9,8,1,9,8,1,-,9,9,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,5,-,-,-,2,2,-,-,-,9,9,-,-,-
6361,262110000000020.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6362,262110000000021.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6363,262110000000022.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6364,262110000000023.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6365,262110000000024.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6366,262110000000025.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6367,262110000000026.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6368,262110000000027.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6369,262110000000028.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6370,262110000000029.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6371,262110000000030.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6372,262110000000031.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6373,262110000000032.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6374,262110000000033.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6375,262110000000034.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6376,262110000000035.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6377,262110000000036.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6378,262110000000037.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6379,262110000000038.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6380,262110000000039.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6381,262110000000040.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6382,262110000000041.0,京田辺市,4100004100.0,打田埜田野,1,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,5,3,2,5,3,2,-,5,5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,1,-,1,1,-,5,-,5,5,-
6383,262110000000042.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6384,262110000000043.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6385,262110000000044.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6386,262110000000045.0,京田辺市,4500004500.0,打田宮下,1,1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,4,2,2,4,2,2,-,4,4,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,1,-,1,1,-,4,-,4,4,-
6387,262110000000046.0,京田辺市,4600004600.0,打田宮東,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,7,1,6,7,1,6,-,7,7,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,7,-,-,-,1,1,-,-,-,7,7,-,-,-
